region,parent_region,subset,amplitude value,amplitude stderr,decay value,decay stderr
Hungary,#Global,deaths,0.0,,-1.0,
Uruguay,#Global,confirmed,4.000000000008725,,-1.0,
Uruguay,#Global,recovered,0.0,,-1.0,
Uruguay,#Global,deaths,0.0,,-1.0,
Uzbekistan,#Global,confirmed,1.0000000000021811,,-1.0,
Uzbekistan,#Global,recovered,0.0,,-1.0,
Uzbekistan,#Global,deaths,0.0,,-1.0,
Vatican City,#Global,confirmed,1.0000000000021811,,-1.0,
Vatican City,#Global,recovered,0.0,,-1.0,
Vatican City,#Global,deaths,0.0,,-1.0,
Venezuela,#Global,confirmed,2.0000000000043623,,-1.0,
Venezuela,#Global,recovered,0.0,,-1.0,
Venezuela,#Global,deaths,0.0,,-1.0,
United Arab Emirates,#Global,confirmed,4.000000000008725,,-1.0,
United Arab Emirates,#Global,recovered,0.0,,-1.0,
United Arab Emirates,#Global,deaths,0.0,,-1.0,
Vietnam,#Global,confirmed,2.0000000000043623,,-1.0,
Vietnam,#Global,recovered,0.0,,-1.0,
Vietnam,#Global,deaths,0.0,,-1.0,
Western Sahara,#Global,confirmed,4.000000000008725,,-1.0,
Western Sahara,#Global,recovered,0.0,,-1.0,
Western Sahara,#Global,deaths,0.0,,-1.0,
Central African Republic,#Global,confirmed,1.0000000000021811,,-1.0,
Central African Republic,#Global,recovered,0.0,,-1.0,
Central African Republic,#Global,deaths,0.0,,-1.0,
Cyprus,#Global,confirmed,2.0000000000043623,,-1.0,
Cyprus,#Global,recovered,0.0,,-1.0,
Cyprus,#Global,deaths,0.0,,-1.0,
Egypt,#Global,confirmed,1.0000000000021811,,-1.0,
Egypt,#Global,recovered,0.0,,-1.0,
Egypt,#Global,deaths,0.0,,-1.0,
Equatorial Guinea,#Global,confirmed,1.0000000000021811,,-1.0,
Equatorial Guinea,#Global,recovered,0.0,,-1.0,
Equatorial Guinea,#Global,deaths,0.0,,-1.0,
Ethiopia,#Global,confirmed,1.0000000000021811,,-1.0,
Ethiopia,#Global,recovered,0.0,,-1.0,
Ethiopia,#Global,deaths,0.0,,-1.0,
Austia,#Global,confirmed,2.0000000000043623,,-1.0,
Austia,#Global,recovered,0.0,,-1.0,
Austia,#Global,deaths,0.0,,-1.0,
Australian Capital Territory,Australia,confirmed,1.0000000000021811,,-1.0,
Australian Capital Territory,Australia,recovered,0.0,,-1.0,
Australian Capital Territory,Australia,deaths,0.0,,-1.0,
New South Wales,Australia,confirmed,4.000000000008725,,-1.0,
New South Wales,Australia,recovered,0.0,,-1.0,
New South Wales,Australia,deaths,0.0,,-1.0,
Northern Territory,Australia,confirmed,1.0000000000021811,,-1.0,
Northern Territory,Australia,recovered,0.0,,-1.0,
Northern Territory,Australia,deaths,0.0,,-1.0,
Queensland,Australia,confirmed,1.0000000000021811,,-1.0,
Queensland,Australia,recovered,0.0,,-1.0,
Queensland,Australia,deaths,0.0,,-1.0,
South Australia,Australia,confirmed,1.0000000000021811,,-1.0,
South Australia,Australia,recovered,0.0,,-1.0,
South Australia,Australia,deaths,0.0,,-1.0,
Tasmania,Australia,confirmed,1.0000000000021811,,-1.0,
Tasmania,Australia,recovered,0.0,,-1.0,
Tasmania,Australia,deaths,0.0,,-1.0,
Victoria,Australia,confirmed,1.0000000000021811,,-1.0,
Victoria,Australia,recovered,0.0,,-1.0,
Victoria,Australia,deaths,0.0,,-1.0,
Western Australia,Australia,confirmed,2.0000000000043623,,-1.0,
Western Australia,Australia,recovered,0.0,,-1.0,
Western Australia,Australia,deaths,0.0,,-1.0,
Alb-Donau-Kreis,Baden-Württemberg,confirmed,60.00000000013086,,-1.0,
Alb-Donau-Kreis,Baden-Württemberg,recovered,0.0,,-1.0,
Alb-Donau-Kreis,Baden-Württemberg,deaths,0.0,,-1.0,
Baden-Baden,Baden-Württemberg,confirmed,33.00000000007198,,-1.0,
Baden-Baden,Baden-Württemberg,recovered,0.0,,-1.0,
Baden-Baden,Baden-Württemberg,deaths,0.0,,-1.0,
Biberach (Kreis),Baden-Württemberg,confirmed,74.0000000001614,,-1.0,
Biberach (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Biberach (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Bodenseekreis,Baden-Württemberg,confirmed,83.00000000018103,,-1.0,
Bodenseekreis,Baden-Württemberg,recovered,0.0,,-1.0,
Bodenseekreis,Baden-Württemberg,deaths,0.0,,-1.0,
Breisgau-Hochschwarzwald (Kreis),Baden-Württemberg,confirmed,178.00000000034024,,-1.0,
Breisgau-Hochschwarzwald (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Breisgau-Hochschwarzwald (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Böblingen (Kreis),Baden-Württemberg,confirmed,187.00000000040788,,-1.0,
Böblingen (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Böblingen (Kreis),Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Calw (Kreis),Baden-Württemberg,confirmed,150.00000000021808,,-1.0,
Calw (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Calw (Kreis),Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Emmendingen (Kreis),Baden-Württemberg,confirmed,123.00000000010031,,-1.0,
Emmendingen (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Emmendingen (Kreis),Baden-Württemberg,deaths,5.000000000010907,,-1.0,
Enzkreis,Baden-Württemberg,confirmed,37.0000000000807,,-1.0,
Enzkreis,Baden-Württemberg,recovered,0.0,,-1.0,
Enzkreis,Baden-Württemberg,deaths,0.0,,-1.0,
Esslingen (Kreis),Baden-Württemberg,confirmed,435.0000000005889,,-1.0,
Esslingen (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Esslingen (Kreis),Baden-Württemberg,deaths,3.000000000006544,,-1.0,
Freiburg im Breisgau,Baden-Württemberg,confirmed,212.00000000046242,,-1.0,
Freiburg im Breisgau,Baden-Württemberg,recovered,0.0,,-1.0,
Freiburg im Breisgau,Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Freudenstadt (Kreis),Baden-Württemberg,confirmed,39.000000000085066,,-1.0,
Freudenstadt (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Freudenstadt (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Göppingen (Kreis),Baden-Württemberg,confirmed,166.0000000002879,,-1.0,
Göppingen (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Göppingen (Kreis),Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Heidelberg,Baden-Württemberg,confirmed,89.00000000019413,,-1.0,
Heidelberg,Baden-Württemberg,recovered,0.0,,-1.0,
Heidelberg,Baden-Württemberg,deaths,0.0,,-1.0,
Heidenheim (Kreis),Baden-Württemberg,confirmed,60.00000000013086,,-1.0,
Heidenheim (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Heidenheim (Kreis),Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Heilbronn,Baden-Württemberg,confirmed,55.00000000011996,,-1.0,
Heilbronn,Baden-Württemberg,recovered,0.0,,-1.0,
Heilbronn,Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Heilbronn (Kreis),Baden-Württemberg,confirmed,197.00000000042968,,-1.0,
Heilbronn (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Heilbronn (Kreis),Baden-Württemberg,deaths,2.0000000000043623,,-1.0,
Hohenlohekreis,Baden-Württemberg,confirmed,257.00000000068485,,-1.0,
Hohenlohekreis,Baden-Württemberg,recovered,0.0,,-1.0,
Hohenlohekreis,Baden-Württemberg,deaths,3.000000000006544,,-1.0,
Karlsruhe,Baden-Württemberg,confirmed,60.00000000013086,,-1.0,
Karlsruhe,Baden-Württemberg,recovered,0.0,,-1.0,
Karlsruhe,Baden-Württemberg,deaths,0.0,,-1.0,
Karlsruhe (Kreis),Baden-Württemberg,confirmed,154.00000000023556,,-1.0,
Karlsruhe (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Karlsruhe (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Konstanz (Kreis),Baden-Württemberg,confirmed,70.00000000015268,,-1.0,
Konstanz (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Konstanz (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Ludwigsburg (Kreis),Baden-Württemberg,confirmed,250.00000000065438,,-1.0,
Ludwigsburg (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Ludwigsburg (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Lörrach (Kreis),Baden-Württemberg,confirmed,57.000000000124324,,-1.0,
Lörrach (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Lörrach (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Main-Tauber-Kreis,Baden-Württemberg,confirmed,53.000000000115605,,-1.0,
Main-Tauber-Kreis,Baden-Württemberg,recovered,0.0,,-1.0,
Main-Tauber-Kreis,Baden-Württemberg,deaths,0.0,,-1.0,
Mannheim,Baden-Württemberg,confirmed,80.00000000017451,,-1.0,
Mannheim,Baden-Württemberg,recovered,0.0,,-1.0,
Mannheim,Baden-Württemberg,deaths,0.0,,-1.0,
Neckar-Odenwald-Kreis,Baden-Württemberg,confirmed,35.00000000007634,,-1.0,
Neckar-Odenwald-Kreis,Baden-Württemberg,recovered,0.0,,-1.0,
Neckar-Odenwald-Kreis,Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Ortenaukreis,Baden-Württemberg,confirmed,104.00000000022685,,-1.0,
Ortenaukreis,Baden-Württemberg,recovered,0.0,,-1.0,
Ortenaukreis,Baden-Württemberg,deaths,4.000000000008725,,-1.0,
Ostalbkreis,Baden-Württemberg,confirmed,121.00000000009159,,-1.0,
Ostalbkreis,Baden-Württemberg,recovered,0.0,,-1.0,
Ostalbkreis,Baden-Württemberg,deaths,0.0,,-1.0,
Pforzheim,Baden-Württemberg,confirmed,18.00000000003926,,-1.0,
Pforzheim,Baden-Württemberg,recovered,0.0,,-1.0,
Pforzheim,Baden-Württemberg,deaths,0.0,,-1.0,
Rastatt (Kreis),Baden-Württemberg,confirmed,146.00000000020066,,-1.0,
Rastatt (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Rastatt (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Ravensburg (Kreis),Baden-Württemberg,confirmed,127.00000000011778,,-1.0,
Ravensburg (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Ravensburg (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Rems-Murr-Kreis,Baden-Württemberg,confirmed,117.00000000007415,,-1.0,
Rems-Murr-Kreis,Baden-Württemberg,recovered,0.0,,-1.0,
Rems-Murr-Kreis,Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Reutlingen (Kreis),Baden-Württemberg,confirmed,113.0000000000567,,-1.0,
Reutlingen (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Reutlingen (Kreis),Baden-Württemberg,deaths,2.0000000000043623,,-1.0,
Rhein-Neckar-Kreis,Baden-Württemberg,confirmed,276.00000000076784,,-1.0,
Rhein-Neckar-Kreis,Baden-Württemberg,recovered,0.0,,-1.0,
Rhein-Neckar-Kreis,Baden-Württemberg,deaths,0.0,,-1.0,
Rottweil (Kreis),Baden-Württemberg,confirmed,8.00000000001745,,-1.0,
Rottweil (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Rottweil (Kreis),Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Schwarzwald-Baar-Kreis,Baden-Württemberg,confirmed,78.00000000017013,,-1.0,
Schwarzwald-Baar-Kreis,Baden-Württemberg,recovered,0.0,,-1.0,
Schwarzwald-Baar-Kreis,Baden-Württemberg,deaths,0.0,,-1.0,
Schwäbisch Hall (Kreis),Baden-Württemberg,confirmed,145.00000000019628,,-1.0,
Schwäbisch Hall (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Schwäbisch Hall (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Sigmaringen (Kreis),Baden-Württemberg,confirmed,99.00000000021593,,-1.0,
Sigmaringen (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Sigmaringen (Kreis),Baden-Württemberg,deaths,2.0000000000043623,,-1.0,
Stuttgart (Kreis),Baden-Württemberg,confirmed,441.00000000061516,,-1.0,
Stuttgart (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Stuttgart (Kreis),Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Tuttlingen (Kreis),Baden-Württemberg,confirmed,15.000000000032715,,-1.0,
Tuttlingen (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Tuttlingen (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Tübingen (Kreis),Baden-Württemberg,confirmed,144.0000000001919,,-1.0,
Tübingen (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Tübingen (Kreis),Baden-Württemberg,deaths,0.0,,-1.0,
Ulm,Baden-Württemberg,confirmed,53.000000000115605,,-1.0,
Ulm,Baden-Württemberg,recovered,0.0,,-1.0,
Ulm,Baden-Württemberg,deaths,0.0,,-1.0,
Waldshut (Kreis),Baden-Württemberg,confirmed,25.00000000005453,,-1.0,
Waldshut (Kreis),Baden-Württemberg,recovered,0.0,,-1.0,
Waldshut (Kreis),Baden-Württemberg,deaths,1.0000000000021811,,-1.0,
Zollernalbkreis,Baden-Württemberg,confirmed,109.00000000023778,,-1.0,
Zollernalbkreis,Baden-Württemberg,recovered,0.0,,-1.0,
Zollernalbkreis,Baden-Württemberg,deaths,0.0,,-1.0,
other cases in Baden-Württemberg,Baden-Württemberg,confirmed,0.0,,-1.0,
other cases in Baden-Württemberg,Baden-Württemberg,recovered,0.0,,-1.0,
other cases in Baden-Württemberg,Baden-Württemberg,deaths,25.00000000005453,,-1.0,
Aichach-Friedberg (Kreis),Bavaria,confirmed,28.000000000061068,,-1.0,
Aichach-Friedberg (Kreis),Bavaria,recovered,0.0,,-1.0,
Aichach-Friedberg (Kreis),Bavaria,deaths,0.0,,-1.0,
Altötting (Kreis),Bavaria,confirmed,36.00000000007852,,-1.0,
Altötting (Kreis),Bavaria,recovered,0.0,,-1.0,
Altötting (Kreis),Bavaria,deaths,0.0,,-1.0,
Amberg,Bavaria,confirmed,5.000000000010907,,-1.0,
Amberg,Bavaria,recovered,0.0,,-1.0,
Amberg,Bavaria,deaths,0.0,,-1.0,
Amberg-Sulzbach (Kreis),Bavaria,confirmed,27.00000000005889,,-1.0,
Amberg-Sulzbach (Kreis),Bavaria,recovered,0.0,,-1.0,
Amberg-Sulzbach (Kreis),Bavaria,deaths,0.0,,-1.0,
Ansbach,Bavaria,confirmed,3.000000000006544,,-1.0,
Ansbach,Bavaria,recovered,0.0,,-1.0,
Ansbach,Bavaria,deaths,0.0,,-1.0,
Ansbach (Kreis),Bavaria,confirmed,45.000000000098154,,-1.0,
Ansbach (Kreis),Bavaria,recovered,0.0,,-1.0,
Ansbach (Kreis),Bavaria,deaths,0.0,,-1.0,
Aschaffenburg,Bavaria,confirmed,28.000000000061068,,-1.0,
Aschaffenburg,Bavaria,recovered,0.0,,-1.0,
Aschaffenburg,Bavaria,deaths,0.0,,-1.0,
Aschaffenburg (Kreis),Bavaria,confirmed,50.00000000010906,,-1.0,
Aschaffenburg (Kreis),Bavaria,recovered,0.0,,-1.0,
Aschaffenburg (Kreis),Bavaria,deaths,0.0,,-1.0,
Augsburg,Bavaria,confirmed,59.000000000128686,,-1.0,
Augsburg,Bavaria,recovered,0.0,,-1.0,
Augsburg,Bavaria,deaths,0.0,,-1.0,
Augsburg (Kreis),Bavaria,confirmed,59.000000000128686,,-1.0,
Augsburg (Kreis),Bavaria,recovered,0.0,,-1.0,
Augsburg (Kreis),Bavaria,deaths,0.0,,-1.0,
Bad Kissingen (Kreis),Bavaria,confirmed,21.000000000045805,,-1.0,
Bad Kissingen (Kreis),Bavaria,recovered,0.0,,-1.0,
Bad Kissingen (Kreis),Bavaria,deaths,0.0,,-1.0,
Bad Tölz (Kreis),Bavaria,confirmed,54.00000000011778,,-1.0,
Bad Tölz (Kreis),Bavaria,recovered,0.0,,-1.0,
Bad Tölz (Kreis),Bavaria,deaths,0.0,,-1.0,
Bamberg,Bavaria,confirmed,22.00000000004799,,-1.0,
Bamberg,Bavaria,recovered,0.0,,-1.0,
Bamberg,Bavaria,deaths,0.0,,-1.0,
Bamberg (Kreis),Bavaria,confirmed,41.00000000008943,,-1.0,
Bamberg (Kreis),Bavaria,recovered,0.0,,-1.0,
Bamberg (Kreis),Bavaria,deaths,0.0,,-1.0,
Bayreuth,Bavaria,confirmed,7.000000000015267,,-1.0,
Bayreuth,Bavaria,recovered,0.0,,-1.0,
Bayreuth,Bavaria,deaths,0.0,,-1.0,
Bayreuth (Kreis),Bavaria,confirmed,26.000000000056712,,-1.0,
Bayreuth (Kreis),Bavaria,recovered,0.0,,-1.0,
Bayreuth (Kreis),Bavaria,deaths,0.0,,-1.0,
Berchtesgadener Land (Kreis),Bavaria,confirmed,8.00000000001745,,-1.0,
Berchtesgadener Land (Kreis),Bavaria,recovered,0.0,,-1.0,
Berchtesgadener Land (Kreis),Bavaria,deaths,0.0,,-1.0,
Cham (Kreis),Bavaria,confirmed,73.00000000015922,,-1.0,
Cham (Kreis),Bavaria,recovered,0.0,,-1.0,
Cham (Kreis),Bavaria,deaths,0.0,,-1.0,
Coburg,Bavaria,confirmed,10.000000000021814,,-1.0,
Coburg,Bavaria,recovered,0.0,,-1.0,
Coburg,Bavaria,deaths,0.0,,-1.0,
Coburg (Kreis),Bavaria,confirmed,32.0000000000698,,-1.0,
Coburg (Kreis),Bavaria,recovered,0.0,,-1.0,
Coburg (Kreis),Bavaria,deaths,0.0,,-1.0,
Dachau (Kreis),Bavaria,confirmed,69.0000000001505,,-1.0,
Dachau (Kreis),Bavaria,recovered,0.0,,-1.0,
Dachau (Kreis),Bavaria,deaths,0.0,,-1.0,
Deggendorf (Kreis),Bavaria,confirmed,55.00000000011996,,-1.0,
Deggendorf (Kreis),Bavaria,recovered,0.0,,-1.0,
Deggendorf (Kreis),Bavaria,deaths,0.0,,-1.0,
Dillingen a.d. Donau (Kreis),Bavaria,confirmed,17.00000000003708,,-1.0,
Dillingen a.d. Donau (Kreis),Bavaria,recovered,0.0,,-1.0,
Dillingen a.d. Donau (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
Dingolfing-Landau (Kreis),Bavaria,confirmed,39.000000000085066,,-1.0,
Dingolfing-Landau (Kreis),Bavaria,recovered,0.0,,-1.0,
Dingolfing-Landau (Kreis),Bavaria,deaths,0.0,,-1.0,
Donau-Ries (Kreis),Bavaria,confirmed,10.000000000021814,,-1.0,
Donau-Ries (Kreis),Bavaria,recovered,0.0,,-1.0,
Donau-Ries (Kreis),Bavaria,deaths,0.0,,-1.0,
Ebersberg (Kreis),Bavaria,confirmed,60.00000000013086,,-1.0,
Ebersberg (Kreis),Bavaria,recovered,0.0,,-1.0,
Ebersberg (Kreis),Bavaria,deaths,0.0,,-1.0,
Eichstätt (Kreis),Bavaria,confirmed,25.00000000005453,,-1.0,
Eichstätt (Kreis),Bavaria,recovered,0.0,,-1.0,
Eichstätt (Kreis),Bavaria,deaths,0.0,,-1.0,
Erding (Kreis),Bavaria,confirmed,104.00000000022685,,-1.0,
Erding (Kreis),Bavaria,recovered,0.0,,-1.0,
Erding (Kreis),Bavaria,deaths,0.0,,-1.0,
Erlangen,Bavaria,confirmed,24.000000000052353,,-1.0,
Erlangen,Bavaria,recovered,0.0,,-1.0,
Erlangen,Bavaria,deaths,0.0,,-1.0,
Erlangen-Höchstadt,Bavaria,confirmed,27.00000000005889,,-1.0,
Erlangen-Höchstadt,Bavaria,recovered,0.0,,-1.0,
Erlangen-Höchstadt,Bavaria,deaths,0.0,,-1.0,
Forchheim (Kreis),Bavaria,confirmed,25.00000000005453,,-1.0,
Forchheim (Kreis),Bavaria,recovered,0.0,,-1.0,
Forchheim (Kreis),Bavaria,deaths,0.0,,-1.0,
Freising (Kreis),Bavaria,confirmed,236.0000000005933,,-1.0,
Freising (Kreis),Bavaria,recovered,0.0,,-1.0,
Freising (Kreis),Bavaria,deaths,4.000000000008725,,-1.0,
Freyung-Grafenau (Kreis),Bavaria,confirmed,16.0000000000349,,-1.0,
Freyung-Grafenau (Kreis),Bavaria,recovered,0.0,,-1.0,
Freyung-Grafenau (Kreis),Bavaria,deaths,0.0,,-1.0,
Fürstenfeldbruck (Kreis),Bavaria,confirmed,51.00000000011124,,-1.0,
Fürstenfeldbruck (Kreis),Bavaria,recovered,0.0,,-1.0,
Fürstenfeldbruck (Kreis),Bavaria,deaths,0.0,,-1.0,
Fürth,Bavaria,confirmed,24.000000000052353,,-1.0,
Fürth,Bavaria,recovered,0.0,,-1.0,
Fürth,Bavaria,deaths,0.0,,-1.0,
Fürth (Kreis),Bavaria,confirmed,19.000000000041442,,-1.0,
Fürth (Kreis),Bavaria,recovered,0.0,,-1.0,
Fürth (Kreis),Bavaria,deaths,0.0,,-1.0,
Garmisch-Partenkirchen (Kreis),Bavaria,confirmed,43.000000000093785,,-1.0,
Garmisch-Partenkirchen (Kreis),Bavaria,recovered,0.0,,-1.0,
Garmisch-Partenkirchen (Kreis),Bavaria,deaths,0.0,,-1.0,
Günzburg (Kreis),Bavaria,confirmed,25.00000000005453,,-1.0,
Günzburg (Kreis),Bavaria,recovered,0.0,,-1.0,
Günzburg (Kreis),Bavaria,deaths,0.0,,-1.0,
Haßberge (Kreis),Bavaria,confirmed,17.00000000003708,,-1.0,
Haßberge (Kreis),Bavaria,recovered,0.0,,-1.0,
Haßberge (Kreis),Bavaria,deaths,0.0,,-1.0,
Hof,Bavaria,confirmed,11.000000000023991,,-1.0,
Hof,Bavaria,recovered,0.0,,-1.0,
Hof,Bavaria,deaths,0.0,,-1.0,
Hof (Kreis),Bavaria,confirmed,34.00000000007416,,-1.0,
Hof (Kreis),Bavaria,recovered,0.0,,-1.0,
Hof (Kreis),Bavaria,deaths,0.0,,-1.0,
Ingolstadt,Bavaria,confirmed,5.000000000010907,,-1.0,
Ingolstadt,Bavaria,recovered,0.0,,-1.0,
Ingolstadt,Bavaria,deaths,0.0,,-1.0,
Kaufbeuren,Bavaria,confirmed,6.000000000013088,,-1.0,
Kaufbeuren,Bavaria,recovered,0.0,,-1.0,
Kaufbeuren,Bavaria,deaths,0.0,,-1.0,
Kelheim (Kreis),Bavaria,confirmed,48.000000000104706,,-1.0,
Kelheim (Kreis),Bavaria,recovered,0.0,,-1.0,
Kelheim (Kreis),Bavaria,deaths,0.0,,-1.0,
Kempten,Bavaria,confirmed,29.00000000006325,,-1.0,
Kempten,Bavaria,recovered,0.0,,-1.0,
Kempten,Bavaria,deaths,0.0,,-1.0,
Kitzingen (Kreis),Bavaria,confirmed,14.000000000030534,,-1.0,
Kitzingen (Kreis),Bavaria,recovered,0.0,,-1.0,
Kitzingen (Kreis),Bavaria,deaths,0.0,,-1.0,
Kronach (Kreis),Bavaria,confirmed,16.0000000000349,,-1.0,
Kronach (Kreis),Bavaria,recovered,0.0,,-1.0,
Kronach (Kreis),Bavaria,deaths,0.0,,-1.0,
Kulmbach (Kreis),Bavaria,confirmed,21.000000000045805,,-1.0,
Kulmbach (Kreis),Bavaria,recovered,0.0,,-1.0,
Kulmbach (Kreis),Bavaria,deaths,0.0,,-1.0,
Landsberg am Lech (Kreis),Bavaria,confirmed,48.000000000104706,,-1.0,
Landsberg am Lech (Kreis),Bavaria,recovered,0.0,,-1.0,
Landsberg am Lech (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
Landshut,Bavaria,confirmed,38.00000000008289,,-1.0,
Landshut,Bavaria,recovered,0.0,,-1.0,
Landshut,Bavaria,deaths,0.0,,-1.0,
Landshut (Kreis),Bavaria,confirmed,109.00000000023778,,-1.0,
Landshut (Kreis),Bavaria,recovered,0.0,,-1.0,
Landshut (Kreis),Bavaria,deaths,0.0,,-1.0,
Lichtenfels (Kreis),Bavaria,confirmed,21.000000000045805,,-1.0,
Lichtenfels (Kreis),Bavaria,recovered,0.0,,-1.0,
Lichtenfels (Kreis),Bavaria,deaths,0.0,,-1.0,
Lindau/Bodensee (Kreis),Bavaria,confirmed,51.00000000011124,,-1.0,
Lindau/Bodensee (Kreis),Bavaria,recovered,0.0,,-1.0,
Lindau/Bodensee (Kreis),Bavaria,deaths,0.0,,-1.0,
Main-Spessart (Kreis),Bavaria,confirmed,15.000000000032715,,-1.0,
Main-Spessart (Kreis),Bavaria,recovered,0.0,,-1.0,
Main-Spessart (Kreis),Bavaria,deaths,0.0,,-1.0,
Memmingen,Bavaria,confirmed,15.000000000032715,,-1.0,
Memmingen,Bavaria,recovered,0.0,,-1.0,
Memmingen,Bavaria,deaths,0.0,,-1.0,
Miesbach (Kreis),Bavaria,confirmed,136.00000000015706,,-1.0,
Miesbach (Kreis),Bavaria,recovered,0.0,,-1.0,
Miesbach (Kreis),Bavaria,deaths,0.0,,-1.0,
Miltenberg (Kreis),Bavaria,confirmed,47.00000000010252,,-1.0,
Miltenberg (Kreis),Bavaria,recovered,0.0,,-1.0,
Miltenberg (Kreis),Bavaria,deaths,0.0,,-1.0,
Mühldorf a.Inn (Kreis),Bavaria,confirmed,38.00000000008289,,-1.0,
Mühldorf a.Inn (Kreis),Bavaria,recovered,0.0,,-1.0,
Mühldorf a.Inn (Kreis),Bavaria,deaths,0.0,,-1.0,
München,Bavaria,confirmed,1237.0000000023426,,-1.0,
München,Bavaria,recovered,0.0,,-1.0,
München,Bavaria,deaths,1.0000000000021811,,-1.0,
München (Kreis),Bavaria,confirmed,266.0000000007241,,-1.0,
München (Kreis),Bavaria,recovered,0.0,,-1.0,
München (Kreis),Bavaria,deaths,0.0,,-1.0,
Neu-Ulm (Kreis),Bavaria,confirmed,66.00000000014396,,-1.0,
Neu-Ulm (Kreis),Bavaria,recovered,0.0,,-1.0,
Neu-Ulm (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
Neuburg-Schrobenhausen (Kreis),Bavaria,confirmed,28.000000000061068,,-1.0,
Neuburg-Schrobenhausen (Kreis),Bavaria,recovered,0.0,,-1.0,
Neuburg-Schrobenhausen (Kreis),Bavaria,deaths,0.0,,-1.0,
Neumarkt i.d.Opf. (Kreis),Bavaria,confirmed,18.00000000003926,,-1.0,
Neumarkt i.d.Opf. (Kreis),Bavaria,recovered,0.0,,-1.0,
Neumarkt i.d.Opf. (Kreis),Bavaria,deaths,0.0,,-1.0,
Neustadt a.d. Aisch-Bad Windsheim,Bavaria,confirmed,20.000000000043627,,-1.0,
Neustadt a.d. Aisch-Bad Windsheim,Bavaria,recovered,0.0,,-1.0,
Neustadt a.d. Aisch-Bad Windsheim,Bavaria,deaths,0.0,,-1.0,
Neustadt a.d. Waldnaab,Bavaria,confirmed,30.00000000006543,,-1.0,
Neustadt a.d. Waldnaab,Bavaria,recovered,0.0,,-1.0,
Neustadt a.d. Waldnaab,Bavaria,deaths,0.0,,-1.0,
Nürnberg,Bavaria,confirmed,87.00000000018976,,-1.0,
Nürnberg,Bavaria,recovered,0.0,,-1.0,
Nürnberg,Bavaria,deaths,0.0,,-1.0,
Nürnberger Land (Kreis),Bavaria,confirmed,60.00000000013086,,-1.0,
Nürnberger Land (Kreis),Bavaria,recovered,0.0,,-1.0,
Nürnberger Land (Kreis),Bavaria,deaths,2.0000000000043623,,-1.0,
Oberallgäu (Kreis),Bavaria,confirmed,61.00000000013305,,-1.0,
Oberallgäu (Kreis),Bavaria,recovered,0.0,,-1.0,
Oberallgäu (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
